tag
BR2-K001-WIND-DIR
BR2-K002-WIND-DIR
BR2-K003-WIND-DIR
BR2-K004-WIND-DIR
BR2-K005-WIND-DIR
BR2-K006-WIND-DIR
BR2-K007-WIND-DIR
BR2-K008-WIND-DIR
BR2-K009-WIND-DIR
BR2-K010-WIND-DIR
BR2-K011-WIND-DIR
BR2-K012-WIND-DIR
BR2-K013-WIND-DIR
BR2-K014-WIND-DIR
BR2-K015-WIND-DIR
BR2-K016-WIND-DIR
BR2-K017-WIND-DIR
BR2-K018-WIND-DIR
BR2-K019-WIND-DIR
BR2-K020-WIND-DIR
BTH-T001-WIND-DIR
BTH-T002-WIND-DIR
BTH-T003-WIND-DIR
BTH-T004-WIND-DIR
BTH-T005-WIND-DIR
BTH-T006-WIND-DIR
BTH-T007-WIND-DIR
BTH-T008-WIND-DIR
BTH-T009-WIND-DIR
BTH-T010-WIND-DIR
BTH-T011-WIND-DIR
BTH-T012-WIND-DIR
BTH-T013-WIND-DIR
BTH-T014-WIND-DIR
BTH-T015-WIND-DIR
BTH-T016-WIND-DIR
BTH-T017-WIND-DIR
BTH-T018-WIND-DIR
BTH-T019-WIND-DIR
BTH-T020-WIND-DIR
BTH-T021-WIND-DIR
BTH-T022-WIND-DIR
BTH-T023-WIND-DIR
BTH-T024-WIND-DIR
BTH-T025-WIND-DIR
BTH-T026-WIND-DIR
BTH-T027-WIND-DIR
BTH-T028-WIND-DIR
BTH-T029-WIND-DIR
BTH-T030-WIND-DIR
BTH-T031-WIND-DIR
BTH-T032-WIND-DIR
BTH-T033-WIND-DIR
BTH-T034-WIND-DIR
BTH-T035-WIND-DIR
BTH-T036-WIND-DIR
BTH-T037-WIND-DIR
BTH-T038-WIND-DIR
BTH-T039-WIND-DIR
BTH-T040-WIND-DIR
BTH-T041-WIND-DIR
BTH-T042-WIND-DIR
BTH-T043-WIND-DIR
BTH-T044-WIND-DIR
BTH-T045-WIND-DIR
BTH-T046-WIND-DIR
BTH-T047-WIND-DIR
BTH-T048-WIND-DIR
BTH-T049-WIND-DIR
BTH-T050-WIND-DIR
BTH-T051-WIND-DIR
BTH-T052-WIND-DIR
BTH-T053-WIND-DIR
BTH-T054-WIND-DIR
BTH-T055-WIND-DIR
BTH-T056-WIND-DIR
BTH-T057-WIND-DIR
BTH-T058-WIND-DIR
BTH-T059-WIND-DIR
BTH-T060-WIND-DIR
BTH-T061-WIND-DIR
BTH-T062-WIND-DIR
BTH-T063-WIND-DIR
BTH-T064-WIND-DIR
BTH-T065-WIND-DIR
BTH-T066-WIND-DIR
BTH-T067-WIND-DIR
BTH-T068-WIND-DIR
BTH-T069-WIND-DIR
BTH-T070-WIND-DIR
BTH-T071-WIND-DIR
BTH-T072-WIND-DIR
BTH-T073-WIND-DIR
BTH-T074-WIND-DIR
BTH-T075-WIND-DIR
BTH-T076-WIND-DIR
BTH-T077-WIND-DIR
BTH-T078-WIND-DIR
BTH-T079-WIND-DIR
BTH-T080-WIND-DIR
BTH-T081-WIND-DIR
BTH-T082-WIND-DIR
BTH-T083-WIND-DIR
BTH-T084-WIND-DIR
BTH-T085-WIND-DIR
BTH-T086-WIND-DIR
BTH-T087-WIND-DIR
BTH-T088-WIND-DIR
BTH-T089-WIND-DIR
BTH-T090-WIND-DIR
BTH-T091-WIND-DIR
BTH-T092-WIND-DIR
BTH-T093-WIND-DIR
BTH-T094-WIND-DIR
BTH-T095-WIND-DIR
BTH-T096-WIND-DIR
BTH-T097-WIND-DIR
BTH-T098-WIND-DIR
BTH-T099-WIND-DIR
BTH-T100-WIND-DIR
BTH-T101-WIND-DIR
BTH-T102-WIND-DIR
BTH-T103-WIND-DIR
BTH-T104-WIND-DIR
BTH-T105-WIND-DIR
BTH-T106-WIND-DIR
BTH-T107-WIND-DIR
BTH-T108-WIND-DIR
BTH-T109-WIND-DIR
BTH-T110-WIND-DIR
BTH-T111-WIND-DIR
BTH-T112-WIND-DIR
BTH-T113-WIND-DIR
BTH-T114-WIND-DIR
BTH-T115-WIND-DIR
BTH-T116-WIND-DIR
BTH-T117-WIND-DIR
BTH-T118-WIND-DIR
BTH-T119-WIND-DIR
BTH-T120-WIND-DIR
CFW-T001-WIND-DIR
CFW-T001-YAW-DIR
CFW-T002-WIND-DIR
CFW-T002-YAW-DIR
CFW-T003-WIND-DIR
CFW-T003-YAW-DIR
CFW-T008-WIND-DIR
CFW-T008-YAW-DIR
CFW-T009-WIND-DIR
CFW-T009-YAW-DIR
CFW-T010-WIND-DIR
CFW-T010-YAW-DIR
CFW-T016-WIND-DIR
CFW-T016-YAW-DIR
CFW-T017-WIND-DIR
CFW-T017-YAW-DIR
CFW-T018-WIND-DIR
CFW-T018-YAW-DIR
CFW-T019-WIND-DIR
CFW-T019-YAW-DIR
CFW-T020-WIND-DIR
CFW-T020-YAW-DIR
CFW-T021-WIND-DIR
CFW-T021-YAW-DIR
CFW-T023-WIND-DIR
CFW-T023-YAW-DIR
CFW-T024-WIND-DIR
CFW-T024-YAW-DIR
CFW-T025-WIND-DIR
CFW-T025-YAW-DIR
CFW-T027-WIND-DIR
CFW-T027-YAW-DIR
CFW-T028-WIND-DIR
CFW-T028-YAW-DIR
CFW-T029-WIND-DIR
CFW-T029-YAW-DIR
CFW-T031-WIND-DIR
CFW-T031-YAW-DIR
CFW-T032-WIND-DIR
CFW-T032-YAW-DIR
CFW-T033-WIND-DIR
CFW-T033-YAW-DIR
CFW-T034-WIND-DIR
CFW-T034-YAW-DIR
CFW-T035-WIND-DIR
CFW-T035-YAW-DIR
CFW-T036-WIND-DIR
CFW-T036-YAW-DIR
CFW-T037-WIND-DIR
CFW-T037-YAW-DIR
CFW-T038-WIND-DIR
CFW-T038-YAW-DIR
CFW-T039-WIND-DIR
CFW-T039-YAW-DIR
CFW-T040-WIND-DIR
CFW-T040-YAW-DIR
CFW-T041-WIND-DIR
CFW-T041-YAW-DIR
CFW-T042-WIND-DIR
CFW-T042-YAW-DIR
CFW-T043-WIND-DIR
CFW-T043-YAW-DIR
CFW-T046-WIND-DIR
CFW-T046-YAW-DIR
CFW-T047-WIND-DIR
CFW-T047-YAW-DIR
CFW-T048-WIND-DIR
CFW-T048-YAW-DIR
CFW-T049-WIND-DIR
CFW-T049-YAW-DIR
CFW-T050-WIND-DIR
CFW-T050-YAW-DIR
CFW-T051-WIND-DIR
CFW-T051-YAW-DIR
CFW-T052-WIND-DIR
CFW-T052-YAW-DIR
CFW-T054-WIND-DIR
CFW-T054-YAW-DIR
CFW-T055-WIND-DIR
CFW-T055-YAW-DIR
CFW-T056-WIND-DIR
CFW-T056-YAW-DIR
CFW-T057-WIND-DIR
CFW-T057-YAW-DIR
CFW-T058-WIND-DIR
CFW-T058-YAW-DIR
DHW-T001-WIND-DIR
DHW-T002-WIND-DIR
DHW-T003-WIND-DIR
DHW-T004-WIND-DIR
DHW-T005-WIND-DIR
DHW-T006-WIND-DIR
DHW-T007-WIND-DIR
DHW-T008-WIND-DIR
DHW-T009-WIND-DIR
DHW-T010-WIND-DIR
DHW-T011-WIND-DIR
DHW-T012-WIND-DIR
DHW-T013-WIND-DIR
DHW-T014-WIND-DIR
DHW-T015-WIND-DIR
DHW-T016-WIND-DIR
DHW-T017-WIND-DIR
